"Nom commune principale";"Code Insee commune";"Région";"Département";"Code Postal";"Type";"Nom d'evenement";"Latitude";"Longitude";"PTOT";"Petite commune"
Saint-Calais;"72269";Pays de la Loire;Sarthe;;Espace protégé;Saint-Calais, site patrimonial remarquable;"47.917022";"0.737168";3256;oui
Saint-Calais;"72269";Pays de la Loire;Sarthe;72120;Bibliothèque;MÉDIATHÈQUE MUNICIPALE;"47.9203668980712";"0.74325749330459";3256;oui
Saint-Calais;"72269";Pays de la Loire;Sarthe;72120;Cinéma;Zoom;"47.9203668980712";"0.74325749330459";3256;oui
Saint-Calais;"72269";Pays de la Loire;Sarthe;72120;Monument;Eglise;"47.932425";"0.741869";3256;oui
Saint-Calais;"72269";Pays de la Loire;Sarthe;72120;Monument;Halles Aux Grains;"47.932425";"0.741869";3256;oui
Saint-Calais;"72269";Pays de la Loire;Sarthe;72120;Musique;Soirs au village;"47.9250578354"; 0.747660967628;3256;oui
Saint-Calais;"72269";Pays de la Loire;Sarthe;72120;Musée;Bibliothèque-Musée;"47.9209621092431";"0.743056449944057";3256;oui
Saint-Cernin;"15175";Auvergne-Rhône-Alpes;Cantal;15310;Bibliothèque;Médiathèque;"45.0571926538448";"2.42216877905874";1079;oui
Saint-Cernin;"15175";Auvergne-Rhône-Alpes;Cantal;15310;Monument;Château de Faussanges;"45.057486";"2.42124";1079;oui
Saint-Cernin;"15175";Auvergne-Rhône-Alpes;Cantal;15310;Monument;Château de Ragheaud;"45.057486";"2.42124";1079;oui
Saint-Cernin;"15175";Auvergne-Rhône-Alpes;Cantal;15310;Monument;Château du Cambon;"45.057486";"2.42124";1079;oui
Saint-Cernin;"15175";Auvergne-Rhône-Alpes;Cantal;15310;Monument;Eglise Saint-Cernin;"45.057486";"2.42124";1079;oui
Saint-Cernin;"15175";Auvergne-Rhône-Alpes;Cantal;15310;Monument;Tour-Donjon de Marze;"45.057486";"2.42124";1079;oui
Saint-Chinian;"34245";Occitanie;Hérault;34360;Bibliothèque;Médiathèque Municipale Jules Verne;"43.4211520655484";"2.94654623678817";1765;oui
Saint-Chinian;"34245";Occitanie;Hérault;34360;Monument;Ancienne Abbaye Bénédictine;"43.421705";"2.946445";1765;oui
Saint-Chinian;"34245";Occitanie;Hérault;34360;Musique;Festival Les musicales de Saint-Chinian;"43.4211029335"; 2.93138227583;1765;oui
Saint-Chély-d'Apcher;"48140";Occitanie;Lozère;48200;Bibliothèque;Médiathèque Municipale Théophile ROUSSEL;"44.8036591221461";"3.27631860298871";4685;oui
Saint-Chély-d'Apcher;"48140";Occitanie;Lozère;48200;Cinéma;Le Cine Theatre;"44.803426921996";"3.27592328086017";4685;oui
Saint-Chély-d'Apcher;"48140";Occitanie;Lozère;48200;Librairie;Le Rouge Et Le Noir;"44.8026559872545";"3.27580909749729";4685;oui
Saint-Chély-d'Apcher;"48140";Occitanie;Lozère;48200;Monument;Croix En Pierre;"44.81342";"3.281054";4685;oui
Saint-Chély-d'Apcher;"48140";Occitanie;Lozère;48200;Monument;Monument Aux Morts de La Guerre de 1914-1918;"44.81342";"3.281054";4685;oui
Saint-Ciers-sur-Gironde;"33389";Nouvelle-Aquitaine;Gironde;33820;Bibliothèque;Médiathèque Danielle Mitterrand;"45.2919035616381";-0.6150013165441;3123;oui
Saint-Ciers-sur-Gironde;"33389";Nouvelle-Aquitaine;Gironde;33820;Cinéma;Le Trianon;"45.2906385263763";-0.609976073111357;3123;oui
Saint-Ciers-sur-Gironde;"33389";Nouvelle-Aquitaine;Gironde;33820;Cinéma, audiovisuel;FIFT Festival international du Film Et du Terroir;"45.2980782445"; -0.648058188533;3123;oui
Saint-Clar;"32370";Occitanie;Gers;32380;Bibliothèque;Médiathèque municipale;"43.8906675329022";"0.769571148809223";1114;oui
Saint-Clar;"32370";Occitanie;Gers;32380;Monument;Halle Et Hôtel de Ville;"43.888835";"0.764903";1114;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;;Espace protégé;Saint-Claude, site patrimonial remarquable;"46.397041";"5.861037";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Bibliothèque;Mediathèque Haut-Jura Saint-Claude;"46.3867205115186";"5.86502131213405";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Cinéma;Maison du Peuple 2;"46.3877150239838";"5.86345987869506";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Conservatoire;Conservatoire;"46.3911146644036";"5.86341518729344";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Librairie;Zadig;"46.3880758289597";"5.86416241885461";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Monument;Ancien Palais Abbatial;"46.386209";"5.865239";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Monument;Cathédrale Saint-Pierre;"46.408003";"5.867444";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Monument;Chapelle des Carmes (Ancienne);"46.387125";"5.861581";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Monument;Eglise de Valfin;"46.440633";"5.854531";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Monument;Maison du Peuple;"46.387715";"5.86346";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Musique;Festival de musique baroque du Jura;"46.408600398"; 5.87556247635;8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Musée;Musée de L'abbaye/Donations Guy Bardone - René Genis;"46.3860462893735";"5.86525287486889";8951;oui
Saint-Claude;"39478";Bourgogne-Franche-Comté;Jura;39200;Service d'archives;Commune de Saint-Claude - Service des Archives;"46.3891412893082";"5.86443315139222";8951;oui
Saint-Cosme-en-Vairais;"72276";Pays de la Loire;Sarthe;72110;Bibliothèque;PÔLE-LECTURE de SAINT COSME-EN-VAIRAIS;"48.273528931505";"0.460968821994955";1930;oui
Saint-Cosme-en-Vairais;"72276";Pays de la Loire;Sarthe;72110;Monument;Eglise;"48.281913";"0.466737";1930;oui
Saint-Cyprien;"24396";Nouvelle-Aquitaine;Dordogne;;Espace protégé;Saint-Cyprien, site patrimonial remarquable;"44.884302";"1.01912";1581;oui
Saint-Cyprien;"24396";Nouvelle-Aquitaine;Dordogne;24220;Bibliothèque;Bibliothèque;"44.8693785420867";"1.04240667349154";1581;oui
Saint-Cyprien;"24396";Nouvelle-Aquitaine;Dordogne;24220;Monument;Château;"44.884432";"1.029344";1581;oui
Saint-Cyprien;"24396";Nouvelle-Aquitaine;Dordogne;24220;Monument;Château de Fages;"44.884432";"1.029344";1581;oui
Saint-Cyprien;"24396";Nouvelle-Aquitaine;Dordogne;24220;Monument;Eglise Saint-Cyprien;"44.884432";"1.029344";1581;oui
Saint-Cyprien;"24396";Nouvelle-Aquitaine;Dordogne;24220;Monument;Presbytère;"44.884432";"1.029344";1581;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Bibliothèque;Médiathèque de Saint-Céré;"44.8578837144512";"1.89325990884935";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Cinéma;M J C;"44.8588439346744";"1.89677053757829";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Ancien Hôtel de Puymule;"44.859781";"1.89029";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Ancienne Maison Consulaire;"44.860964";"1.890008";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Domaine de Montal;"44.854277";"1.904601";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Eglise Et Sa Crypte de Sainte-Spérie;"44.854277";"1.904601";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Eglise des Récollets;"44.854277";"1.904601";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Maison;"44.859415";"1.890286";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Maison D'angle À Pans de Bois;"44.859415";"1.890286";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Monument;Maison Louis Xiii;"44.861363";"1.89074";3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Spectacle vivant;Festival de Saint-Céré;"44.8531827667"; 1.89258045388;3582;oui
Saint-Céré;"46251";Occitanie;Lot;46400;Spectacle vivant;Saint-Céré dans l’art rue;"44.8531827667"; 1.89258045388;3582;oui
Saint-Didier-en-Velay;"43177";Auvergne-Rhône-Alpes;Haute-Loire;43140;Bibliothèque;Mediathèque la Mandragotte;"45.3015868994118";"4.27708538811639";3535;oui
Saint-Didier-en-Velay;"43177";Auvergne-Rhône-Alpes;Haute-Loire;43140;Monument;Eglise Saint-Didier;"45.309922";"4.27259";3535;oui
Saint-Donat-sur-l'Herbasse;"26301";Auvergne-Rhône-Alpes;Drôme;26260;Bibliothèque;Médiathèque municipale St-Doant-sur-l'Herbasse;"45.1220568660424";"4.98154487603318";4326;oui
Saint-Donat-sur-l'Herbasse;"26301";Auvergne-Rhône-Alpes;Drôme;26260;Cinéma;Espace des Collines;"45.120045649206";"4.98700523324051";4326;oui
Saint-Donat-sur-l'Herbasse;"26301";Auvergne-Rhône-Alpes;Drôme;26260;Monument;Chapelle Dite Chapelle des Evêques;"45.127718";"4.984822";4326;oui
Saint-Donat-sur-l'Herbasse;"26301";Auvergne-Rhône-Alpes;Drôme;26260;Monument;Eglise Collégiale;"45.127718";"4.984822";4326;oui
Saint-Donat-sur-l'Herbasse;"26301";Auvergne-Rhône-Alpes;Drôme;26260;Monument;Palais delphinal (Ancien);"45.127718";"4.984822";4326;oui
Saint-Donat-sur-l'Herbasse;"26301";Auvergne-Rhône-Alpes;Drôme;26260;Spectacle vivant;Les monstrueuses rencontres;"45.1260127512"; 4.98461565912;4326;oui
Saint-Erme-Outre-et-Ramecourt;"02676";Hauts-de-France;Aisne;2820;Bibliothèque;Bibliothèque Municipale De St Erme Outre Ramecourt;"49.5144803556783";"3.83848420971802";1731;oui
Saint-Erme-Outre-et-Ramecourt;"02676";Hauts-de-France;Aisne;2820;Bibliothèque;Communauté de communes de la Champagne Picarde;"49.528856";"3.854982";1731;oui
Saint-Erme-Outre-et-Ramecourt;"02676";Hauts-de-France;Aisne;2820;Monument;Eglise;"49.52199";"3.860742";1731;oui
Saint-Esprit;"97223";Martinique;Martinique;97270;Bibliothèque;Médiathèque municipale Alfred Melon-Dégras du Saint-Esprit;"14.5610478090571";-60.9371615381845;10372;oui
Saint-Esprit;"97223";Martinique;Martinique;97270;Monument;Eglise du Saint-Esprit;"14.561325";-60.936559;10372;oui
Saint-Esprit;"97223";Martinique;Martinique;97270;Monument;Mairie;"14.560595";-60.935991;10372;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Bibliothèque;Bibliothèque Municipale;"47.641656291078";"3.07107057692626";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Monument;Château;"47.644391";"3.08116";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Monument;Cimetière;"47.644391";"3.08116";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Monument;Eglise Saint-Ferréol;"47.644391";"3.08116";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Monument;Eglise de Saint-Martin-des-Champs;"47.644391";"3.08116";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Monument;Eglise de Septfonds;"47.644391";"3.08116";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Monument;Tour de L'horloge;"47.644391";"3.08116";1488;oui
Saint-Fargeau;"89344";Bourgogne-Franche-Comté;Yonne;89170;Musée;Musée de L'aventure du Son;"47.641139523609";"3.07066154888892";1488;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Bibliothèque;Bibliothèque municipale de Saint Florent;"42.6824126744076";"9.30464580614413";1707;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Cinéma;Plein Air Simplexe;"42.6769293221068";"9.30342338091932";1707;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Monument;Casemate de Tettola;"42.680095";"9.304066";1707;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Monument;Citadelle;"42.683187";"9.308827";1707;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Monument;Eglise Sainte-Marie (Ancienne Cathédrale de Nebbio);"42.683187";"9.308827";1707;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Monument;Ruines de La Tour de La Mortella;"42.683187";"9.308827";1707;oui
Saint-Florent;"2B298";Corse;Haute-Corse;20217;Musique;Porto latino;"42.6872130129"; 9.28317002062;1707;oui
Saint-Florent-le-Vieil;"49244";Pays de la Loire;Maine-et-Loire;49410;Musique;Le Rivage des voix;"47.3429800481"; -0.869186945487;18824;oui
Saint-Florent-sur-Cher;"18207";Centre-Val de Loire;Cher;18400;Bibliothèque;Médiatheque Robert Desnos;"46.9910445385041";"2.24821269162945";6514;oui
Saint-Florent-sur-Cher;"18207";Centre-Val de Loire;Cher;18400;Cinéma;Rio;"46.9964034960638";"2.25228350062773";6514;oui
Saint-Florent-sur-Cher;"18207";Centre-Val de Loire;Cher;18400;Monument;Ancienne Usine Métallurgique des Lavoirs;"46.986021";"2.254433";6514;oui
Saint-Florent-sur-Cher;"18207";Centre-Val de Loire;Cher;18400;Monument;Château;"46.993037";"2.245055";6514;oui
Saint-Florent-sur-Cher;"18207";Centre-Val de Loire;Cher;18400;Spectacle vivant;La Note et les PLanches;"46.9913946761"; 2.25409311039;6514;oui
Saint-Florentin;"89345";Bourgogne-Franche-Comté;Yonne;;Espace protégé;Saint-Florentin, site patrimonial remarquable;"47.999086";"3.720019";4278;oui
Saint-Florentin;"89345";Bourgogne-Franche-Comté;Yonne;89600;Bibliothèque;Médiathèque Municipale;"48.0019267800146";"3.72712599759264";4278;oui
Saint-Florentin;"89345";Bourgogne-Franche-Comté;Yonne;89600;Monument;Eglise Saint-Florentin;"47.997795";"3.72563";4278;oui
Saint-Florentin;"89345";Bourgogne-Franche-Comté;Yonne;89600;Spectacle vivant;Festival en Othe;"47.996991653"; 3.70472818773;4278;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;;Espace protégé;Saint-Flour, site patrimonial remarquable;"45.043443";"3.08053";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Bibliothèque;Médiathèque (Annexe de La Bdp);"45.038609";"3.079207";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Bibliothèque;Médiathèque de Saint-Flour;"45.034927829231";"3.09240608025448";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Cinéma;delta;"45.0339920428795";"3.09531127381519";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Ancien Cloître;"45.034596";"3.093473";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Ancien Hôtel de Nubieu;"45.034064";"3.094746";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Ancien Évêché, Actuellement Mairie Et Musée;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Ancienne Église Notre-Dame;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Ancienne Église Saint-Vincent;"45.034251";"3.093203";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Boutique;"45.033393";"3.092897";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Caisse D'epargne - Hôtel de Ville;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Cathédrale Saint-Pierre;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Fontaine;"45.033189";"3.093403";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Grand Séminaire, Puis Centre D'accueil;"45.032256";"3.089498";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Hôtel Brisson;"45.033313";"3.093725";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Hôtel de Lastie;"45.034336";"3.09258";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Hôtel de Montchauvel;"45.034251";"3.093203";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Immeuble;"45.03344";"3.092556";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033077";"3.092901";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033397";"3.092802";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033406";"3.093694";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033437";"3.092788";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033438";"3.092612";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033469";"3.092886";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.033521";"3.0927";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison;"45.03407";"3.094888";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison (Auberge de La Couronne);"45.032561";"3.091672";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison Consulaire;"45.034016";"3.095067";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison du 17e Siècle;"45.03335";"3.094407";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison du 17e Siècle;"45.033395";"3.094321";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Maison du Gouverneur;"45.033111";"3.092996";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Pont Vieux Sur L'ander;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Porte des Roches;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Porte des Tuiles;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Resserre Adossée Au Côté Est de L'église Notre-Dame;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Resserre Et Hangar Adossés Au Côté Nord-Est de L'église Notre-Dame;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Monument;Resserres Adossées Au Côté Nord de L'église Notre-Dame;"45.027392";"3.075861";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Musique;Hautes Terres;"45.0278919825"; 3.08320563232;6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Musique;Hibernarock;"45.0278919825"; 3.08320563232;6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Musée;Musée D'art Et D'histoire Alfred Douët;"45.034016";"3.095067";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Musée;Musée de La Haute Auvergne;"45.0329951341835";"3.09510539386735";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Service d'archives;Commune de Saint-Flour - Archives municipales;"45.034927829231";"3.09240608025448";6962;oui
Saint-Flour;"15187";Auvergne-Rhône-Alpes;Cantal;15100;Spectacle vivant;Festival des Hautes Terres, festival des cultures de montagne;"45.0278919825"; 3.08320563232;6962;oui
Saint-Fulgent;"85215";Pays de la Loire;Vendée;85250;Bibliothèque;Bibliothèque Municipale de Saint-Fulgent;"46.851835278779";-1.17806351404894;4000;oui
Saint-Fulgent;"85215";Pays de la Loire;Vendée;85250;Bibliothèque;Réseau intercommunal Pays-de-Saint-Fulgent-et-des-Essarts;"46.851329";-1.170174;4000;oui
Saint-Fulgent;"85215";Pays de la Loire;Vendée;85250;Monument;Immeuble Le Donjon;"46.851739";-1.174776;4000;oui
Saint-Gaultier;"36192";Centre-Val de Loire;Indre;36800;Bibliothèque;Bibliothèque intercommunale de Saint-Gaultier;"46.6355036900125";"1.42312728845111";1745;oui
Saint-Gaultier;"36192";Centre-Val de Loire;Indre;36800;Monument;Eglise du Prieuré Saint-Gaultier;"46.648785";"1.431621";1745;oui
Saint-Genest-Malifaux;"42224";Auvergne-Rhône-Alpes;Loire;42660;Bibliothèque;Médiathèque - Saint-Genest-Malifaux;"45.3403396425302";"4.42109536456017";3061;oui
Saint-Genest-Malifaux;"42224";Auvergne-Rhône-Alpes;Loire;42660;Cinéma;Espace Jules Verne;"45.3396772108575";"4.41419329795429";3061;oui
Saint-Genest-Malifaux;"42224";Auvergne-Rhône-Alpes;Loire;42660;Musique;Jazz au sommet;"45.3472458116"; 4.43132626452;3061;oui
Saint-Genis-de-Saintonge;"17331";Nouvelle-Aquitaine;Charente-Maritime;17240;Bibliothèque;Médiathèque;"45.4785764584579";-0.568768917987234;1284;oui
Saint-Genis-de-Saintonge;"17331";Nouvelle-Aquitaine;Charente-Maritime;17240;Cinéma;Jeanne D Arc;"45.4834272784414";-0.56717291966939;1284;oui
Saint-Genis-de-Saintonge;"17331";Nouvelle-Aquitaine;Charente-Maritime;17240;Monument;Château de Plassac;"45.480556";-0.563932;1284;oui
Saint-Genix-les-Villages;"73236";Auvergne-Rhône-Alpes;Savoie;73240;Bibliothèque;Bibliothèque Du Guiers;"45.5996781694269";"5.63323840987714";3016;oui
Saint-Genix-les-Villages;"73236";Auvergne-Rhône-Alpes;Savoie;73240;Bibliothèque;Bibliothèque de Saint-Maurice-de-Rotherens;"45.6157064973993";"5.70039243800666";3016;oui
Saint-Genix-les-Villages;"73236";Auvergne-Rhône-Alpes;Savoie;73240;Cinéma;L Atmosphere Salle A Prejean;"45.5997625723619";"5.63338925241143";3016;oui
Saint-Georges;"97308";Guyane;Guyane;97313;Bibliothèque;Médiathèque municipale Louis Bierge;"3.89216299021886";-51.8029820470438;4566;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Bibliothèque;Médiathèque des Vals d'Aix et Isable;"45.8295241852874";"4.01057480989286";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Monument;Chapelle de La Madeleine (Ancienne);"45.834202";"4.010491";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Monument;Chapelle de Pélerinage Notre-Dame de Laval;"45.834202";"4.010491";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Monument;Commanderie de Verrières (Ancienne);"45.834202";"4.010491";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Monument;Croix de Carrefour de Verrières;"45.834202";"4.010491";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Monument;Maison du 15e Siècle En Bois;"45.829601";"4.010958";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Monument;Pont Sur L'aix Dit de Baffie;"45.834202";"4.010491";1637;oui
Saint-Germain-Laval;"42230";Auvergne-Rhône-Alpes;Loire;42260;Musée;Musée Municipal;"45.82950079848";"4.01121565863374";1637;oui
Saint-Germain-Lembron;"63352";Auvergne-Rhône-Alpes;Puy-de-Dôme;63340;Bibliothèque;Médiathèque De Saint-Germain-Lembron;"45.4572398923834";"3.23865477070357";2056;oui
Saint-Germain-Lembron;"63352";Auvergne-Rhône-Alpes;Puy-de-Dôme;63340;Livre, littérature;Semaine du livre jeunesse;"45.4533133864"; 3.24296692377;2056;oui
Saint-Germain-Lembron;"63352";Auvergne-Rhône-Alpes;Puy-de-Dôme;63340;Musique;Semaine musical du Lembron;"45.4533133864"; 3.24296692377;2056;oui
Saint-Germain-des-Fossés;"03236";Auvergne-Rhône-Alpes;Allier;3260;Bibliothèque;Bibliothèque de Saint-Germain des Fossés;"46.2061978554841";"3.43476035876634";3706;oui
Saint-Germain-des-Fossés;"03236";Auvergne-Rhône-Alpes;Allier;3260;Monument;Eglise Notre-Dame;"46.195645";"3.432309";3706;oui
Saint-Germain-du-Teil;"48156";Occitanie;Lozère;48340;Bibliothèque;Dépôt lecture de Saint Germain du Teil;"44.4797758279189";"3.17037360493332";881;oui
Saint-Germer-de-Fly;"60577";Hauts-de-France;Oise;60850;Bibliothèque;Bibliothèque Municipale;"49.4421480733745";"1.78215309935685";1724;oui
Saint-Germer-de-Fly;"60577";Hauts-de-France;Oise;60850;Monument;Ancienne Abbaye;"49.439931";"1.783615";1724;oui
Saint-Germer-de-Fly;"60577";Hauts-de-France;Oise;60850;Monument;Eglise Et Chapelle;"49.439931";"1.783615";1724;oui
Saint-Gervais d'Auvergne;"63354";Auvergne-Rhône-Alpes;Puy-de-Dôme;63390;Musique;Comboros;"46.0189715375"; 2.83089717473;1393;oui
Saint-Gervais-d'Auvergne;"63354";Auvergne-Rhône-Alpes;Puy-de-Dôme;63390;Bibliothèque;Bibliothèque MUNICIPALE;"46.0298436211008";"2.82051820949041";1393;oui
Saint-Gervais-d'Auvergne;"63354";Auvergne-Rhône-Alpes;Puy-de-Dôme;63390;Monument;Eglise Saint-Gervais Et Saint-Protais;"46.020354";"2.823661";1393;oui
Saint-Gildas-des-Bois;"44161";Pays de la Loire;Loire-Atlantique;44530;Bibliothèque;Bibliothèque Intercommunale De Saint Gildas Des Bois;"47.5123981766419";-2.03931283304085;3850;oui
Saint-Gildas-des-Bois;"44161";Pays de la Loire;Loire-Atlantique;44530;Monument;Ancienne Abbaye;"47.505722";-2.062554;3850;oui
Saint-Gildas-des-Bois;"44161";Pays de la Loire;Loire-Atlantique;44530;Musique;Rencontres franco-américaines de musique de chambre;"47.5090375076"; -2.05985402604;3850;oui
Saint-Gilles;"30258";Occitanie;Gard;;Espace protégé;Saint-Gilles, site patrimonial remarquable;"43.673828";"4.416318";14391;oui
Saint-Gilles;"30258";Occitanie;Gard;30800;Bibliothèque;Médiathèque Municipale;"43.6763962439263";"4.43559640267211";14391;oui
Saint-Gilles;"30258";Occitanie;Gard;30800;Lieu archéologique;Musée de La Maison Romane;"43.676999";"4.431058";14391;oui
Saint-Gilles;"30258";Occitanie;Gard;30800;Lieu archéologique;Terrain de Fouilles;"43.698429";"4.411897";14391;oui
Saint-Gilles;"30258";Occitanie;Gard;30800;Lieu de mémoire;Château D'espeyran;"43.6445390022711";"4.40342902382735";14391;oui
Saint-Gilles;"30258";Occitanie;Gard;30800;Monument;Ancienne Abbaye de Saint-Gilles;"43.676529";"4.43172";14391;oui
Saint-Gilles;"30258";Occitanie;Gard;30800;Monument;Chapelle Sainte-Colombe;"43.668811";"4.40746";14391;oui
