Commune	PTOT	REG	DEP	Région	latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
Saint-Sernin-du-Plain	614.0	27.0	71	Bourgogne-Franche-Comté	46.892384215	4.61739889874	71480	Bibliothèque	1	vivant
Saint-Sernin-du-Plain	614.0	27.0	71	Bourgogne-Franche-Comté	46.892384215	4.61739889874	71480	Monument	1	patrimoine
Saint-Symphorien-d'Ancelles	1143.0	27.0	71	Bourgogne-Franche-Comté	46.1956267392	4.77196064471	71481	Monument	1	patrimoine
Saint-Symphorien-de-Marmagne	845.0	27.0	71	Bourgogne-Franche-Comté	46.8287800978	4.31825474649	71482	Bibliothèque	1	vivant
Saint-Symphorien-des-Bois	429.0	27.0	71	Bourgogne-Franche-Comté	46.3269509169	4.2853376663	71483	Bibliothèque	1	vivant
Saint-Usuge	1271.0	27.0	71	Bourgogne-Franche-Comté	46.690095883	5.24143476661	71484	Bibliothèque	1	vivant
Saint-Vallier	8661.0	27.0	71	Bourgogne-Franche-Comté	46.6430898449	4.35996411381	71486	Bibliothèque	1	vivant
Saint-Vallier	8661.0	27.0	71	Bourgogne-Franche-Comté	46.6430898449	4.35996411381	71486	Monument	1	patrimoine
Saint-Vincent-des-Prés	104.0	27.0	71	Bourgogne-Franche-Comté	46.4748542216	4.55521519773	71488	Monument	2	patrimoine
Saint-Vincent-en-Bresse	589.0	27.0	71	Bourgogne-Franche-Comté	46.6714691563	5.06091030866	71489	Bibliothèque	1	vivant
Saint-Vincent-Bragny	1032.0	27.0	71	Bourgogne-Franche-Comté	46.5253910915	4.12604476033	71490	Monument	2	patrimoine
Saint-Yan	1175.0	27.0	71	Bourgogne-Franche-Comté	46.4071746209	4.05766988687	71491	Bibliothèque	1	vivant
Saint-Yan	1175.0	27.0	71	Bourgogne-Franche-Comté	46.4071746209	4.05766988687	71491	Monument	3	patrimoine
Saisy	354.0	27.0	71	Bourgogne-Franche-Comté	46.9611534554	4.55629886469	71493	Monument	2	patrimoine
La Salle	526.0	27.0	71	Bourgogne-Franche-Comté	46.4089574233	4.86086523972	71494	Monument	2	patrimoine
Salornay-sur-Guye	882.0	27.0	71	Bourgogne-Franche-Comté	46.5174514836	4.6006444858	71495	Bibliothèque	1	vivant
Salornay-sur-Guye	882.0	27.0	71	Bourgogne-Franche-Comté	46.5174514836	4.6006444858	71495	Monument	1	patrimoine
Sampigny-lès-Maranges	142.0	27.0	71	Bourgogne-Franche-Comté	46.9020668199	4.65271904267	71496	Monument	1	patrimoine
Sancé	2212.0	27.0	71	Bourgogne-Franche-Comté	46.339587047	4.83540535119	71497	Bibliothèque	1	vivant
Sanvignes-les-Mines	4358.0	27.0	71	Bourgogne-Franche-Comté	46.6680278999	4.27985342384	71499	Bibliothèque	1	vivant
Sarry	91.0	27.0	71	Bourgogne-Franche-Comté	46.3094373531	4.10708282247	71500	Monument	1	patrimoine
Sassenay	1637.0	27.0	71	Bourgogne-Franche-Comté	46.8332708433	4.91806482813	71502	Bibliothèque	1	vivant
Savigny-en-Revermont	1145.0	27.0	71	Bourgogne-Franche-Comté	46.6336562271	5.39078988387	71506	Bibliothèque	1	vivant
La Celle-en-Morvan	477.0	27.0	71	Bourgogne-Franche-Comté	47.0074409579	4.17854772292	71509	Bibliothèque	1	vivant
Semur-en-Brionnais	626.0	27.0	71	Bourgogne-Franche-Comté	46.2756396728	4.09014154762	71510	Bibliothèque	1	vivant
Semur-en-Brionnais	626.0	27.0	71	Bourgogne-Franche-Comté	46.2756396728	4.09014154762	71510	Monument	4	patrimoine
Sennecey-le-Grand	2990.0	27.0	71	Bourgogne-Franche-Comté	46.6369174742	4.8906553054	71512	Bibliothèque	1	vivant
Sennecey-le-Grand	2990.0	27.0	71	Bourgogne-Franche-Comté	46.6369174742	4.8906553054	71512	Monument	6	patrimoine
Senozan	1163.0	27.0	71	Bourgogne-Franche-Comté	46.3967416331	4.86457842244	71513	Bibliothèque	1	vivant
Senozan	1163.0	27.0	71	Bourgogne-Franche-Comté	46.3967416331	4.86457842244	71513	Monument	1	patrimoine
Sercy	106.0	27.0	71	Bourgogne-Franche-Comté	46.6008137667	4.69328088717	71515	Monument	1	patrimoine
Serley	608.0	27.0	71	Bourgogne-Franche-Comté	46.7884184366	5.24237687165	71516	Bibliothèque	1	vivant
Sevrey	1258.0	27.0	71	Bourgogne-Franche-Comté	46.7358656662	4.82878798473	71520	Bibliothèque	1	vivant
Sigy-le-Châtel	110.0	27.0	71	Bourgogne-Franche-Comté	46.5550063126	4.57085100441	71521	Monument	1	patrimoine
Simandre	1761.0	27.0	71	Bourgogne-Franche-Comté	46.6122739185	4.98702141498	71522	Bibliothèque	1	vivant
Simandre	1761.0	27.0	71	Bourgogne-Franche-Comté	46.6122739185	4.98702141498	71522	Monument	2	patrimoine
Simard	1189.0	27.0	71	Bourgogne-Franche-Comté	46.7167185165	5.18255120169	71523	Bibliothèque	1	vivant
Sivignon	185.0	27.0	71	Bourgogne-Franche-Comté	46.4267420251	4.49917646039	71524	Bibliothèque	1	vivant
Sologny	586.0	27.0	71	Bourgogne-Franche-Comté	46.3708080231	4.67295100196	71525	Bibliothèque	1	vivant
Sologny	586.0	27.0	71	Bourgogne-Franche-Comté	46.3708080231	4.67295100196	71525	Monument	2	patrimoine
Solutré-Pouilly	364.0	27.0	71	Bourgogne-Franche-Comté	46.2935765949	4.72347694555	71526	Lieu archéologique	3	patrimoine
Solutré-Pouilly	364.0	27.0	71	Bourgogne-Franche-Comté	46.2935765949	4.72347694555	71526	Monument	1	patrimoine
Solutré-Pouilly	364.0	27.0	71	Bourgogne-Franche-Comté	46.2935765949	4.72347694555	71526	Musée	1	vivant
Sornay	2021.0	27.0	71	Bourgogne-Franche-Comté	46.6213260954	5.16979510673	71528	Bibliothèque	1	vivant
Suin	273.0	27.0	71	Bourgogne-Franche-Comté	46.4406556558	4.45677092453	71529	Monument	1	patrimoine
Sully	492.0	27.0	71	Bourgogne-Franche-Comté	46.9880333381	4.45705111324	71530	Bibliothèque	1	vivant
Sully	492.0	27.0	71	Bourgogne-Franche-Comté	46.9880333381	4.45705111324	71530	Monument	1	patrimoine
La Tagnière	211.0	27.0	71	Bourgogne-Franche-Comté	46.7963713022	4.21515248799	71531	Monument	3	patrimoine
Taizé	201.0	27.0	71	Bourgogne-Franche-Comté	46.5105515739	4.67305548074	71532	Monument	1	patrimoine
Tancon	554.0	27.0	71	Bourgogne-Franche-Comté	46.2007159715	4.27045776133	71533	Bibliothèque	1	vivant
Tavernay	523.0	27.0	71	Bourgogne-Franche-Comté	47.0078509175	4.23537137971	71535	Bibliothèque	1	vivant
Tavernay	523.0	27.0	71	Bourgogne-Franche-Comté	47.0078509175	4.23537137971	71535	Monument	1	patrimoine
Thurey	435.0	27.0	71	Bourgogne-Franche-Comté	46.7431263464	5.12562918719	71538	Bibliothèque	1	vivant
Torcy	2849.0	27.0	71	Bourgogne-Franche-Comté	46.7663790814	4.44629007139	71540	Bibliothèque	1	vivant
Torcy	2849.0	27.0	71	Bourgogne-Franche-Comté	46.7663790814	4.44629007139	71540	Monument	1	patrimoine
Toulon-sur-Arroux	1483.0	27.0	71	Bourgogne-Franche-Comté	46.6826511645	4.14773994061	71542	Bibliothèque	1	vivant
Toulon-sur-Arroux	1483.0	27.0	71	Bourgogne-Franche-Comté	46.6826511645	4.14773994061	71542	Monument	1	patrimoine
Tournus	5876.0	27.0	71	Bourgogne-Franche-Comté	46.5651726015	4.90012429206	71543	Bibliothèque	1	vivant
Tournus	5876.0	27.0	71	Bourgogne-Franche-Comté	46.5651726015	4.90012429206	71543	Cinéma	1	vivant
Tournus	5876.0	27.0	71	Bourgogne-Franche-Comté	46.5651726015	4.90012429206	71543	Espace protégé	1	patrimoine
Tournus	5876.0	27.0	71	Bourgogne-Franche-Comté	46.5651726015	4.90012429206	71543	Monument	22	patrimoine
Tournus	5876.0	27.0	71	Bourgogne-Franche-Comté	46.5651726015	4.90012429206	71543	Musée	2	vivant
Tramayes	1083.0	27.0	71	Bourgogne-Franche-Comté	46.3056528048	4.60368110161	71545	Bibliothèque	1	vivant
Tramayes	1083.0	27.0	71	Bourgogne-Franche-Comté	46.3056528048	4.60368110161	71545	Monument	2	patrimoine
Trambly	412.0	27.0	71	Bourgogne-Franche-Comté	46.3310184112	4.53251400851	71546	Bibliothèque	1	vivant
Trambly	412.0	27.0	71	Bourgogne-Franche-Comté	46.3310184112	4.53251400851	71546	Monument	1	patrimoine
La Truchère	210.0	27.0	71	Bourgogne-Franche-Comté	46.5167546433	4.95800393539	71549	Monument	1	patrimoine
Uchizy	832.0	27.0	71	Bourgogne-Franche-Comté	46.4985733672	4.88689760055	71550	Bibliothèque	1	vivant
Uchizy	832.0	27.0	71	Bourgogne-Franche-Comté	46.4985733672	4.88689760055	71550	Monument	3	patrimoine
Uchon	93.0	27.0	71	Bourgogne-Franche-Comté	46.809110092	4.26277763328	71551	Monument	1	patrimoine
Vareilles	281.0	27.0	71	Bourgogne-Franche-Comté	46.3003476512	4.2482812157	71553	Monument	1	patrimoine
Varenne-l'Arconce	112.0	27.0	71	Bourgogne-Franche-Comté	46.3412494667	4.15697497877	71554	Monument	1	patrimoine
Varennes-le-Grand	2371.0	27.0	71	Bourgogne-Franche-Comté	46.7100754692	4.87819266492	71555	Bibliothèque	1	vivant
Varennes-lès-Mâcon	581.0	27.0	71	Bourgogne-Franche-Comté	46.2683636158	4.8066970954	71556	Monument	1	patrimoine
Varennes-Saint-Sauveur	1150.0	27.0	71	Bourgogne-Franche-Comté	46.5013604889	5.23845010898	71558	Bibliothèque	1	vivant
Varennes-Saint-Sauveur	1150.0	27.0	71	Bourgogne-Franche-Comté	46.5013604889	5.23845010898	71558	Monument	1	patrimoine
Vauban	240.0	27.0	71	Bourgogne-Franche-Comté	46.2639696284	4.22242971083	71561	Bibliothèque	1	vivant
Vauban	240.0	27.0	71	Bourgogne-Franche-Comté	46.2639696284	4.22242971083	71561	Monument	1	patrimoine
Vaux-en-Pré	77.0	27.0	71	Bourgogne-Franche-Comté	46.6226496963	4.60188954425	71563	Monument	1	patrimoine
Vendenesse-lès-Charolles	766.0	27.0	71	Bourgogne-Franche-Comté	46.4407294835	4.35671809302	71564	Monument	1	patrimoine
Verdun-sur-le-Doubs	970.0	27.0	71	Bourgogne-Franche-Comté	46.8905762188	5.01251623413	71566	Bibliothèque	1	vivant
Verdun-sur-le-Doubs	970.0	27.0	71	Bourgogne-Franche-Comté	46.8905762188	5.01251623413	71566	Musée	1	vivant
Vergisson	250.0	27.0	71	Bourgogne-Franche-Comté	46.3095589166	4.71007119393	71567	Monument	1	patrimoine
Verosvres	446.0	27.0	71	Bourgogne-Franche-Comté	46.3956596645	4.44032061495	71571	Bibliothèque	1	vivant
Verosvres	446.0	27.0	71	Bourgogne-Franche-Comté	46.3956596645	4.44032061495	71571	Monument	1	patrimoine
Vers	235.0	27.0	71	Bourgogne-Franche-Comté	46.5829437707	4.85548745852	71572	Bibliothèque	1	vivant
Vers	235.0	27.0	71	Bourgogne-Franche-Comté	46.5829437707	4.85548745852	71572	Monument	1	patrimoine
Verzé	848.0	27.0	71	Bourgogne-Franche-Comté	46.3779055015	4.73671320238	71574	Bibliothèque	1	vivant
Verzé	848.0	27.0	71	Bourgogne-Franche-Comté	46.3779055015	4.73671320238	71574	Monument	1	patrimoine
Le Villars	285.0	27.0	71	Bourgogne-Franche-Comté	46.5289774327	4.92186717271	71576	Monument	1	patrimoine
Vindecy	255.0	27.0	71	Bourgogne-Franche-Comté	46.3534713337	4.00762169293	71581	Monument	1	patrimoine
La Vineuse sur Fregande	671.0	27.0	71	Bourgogne-Franche-Comté	46.4606978689	4.60125621922	71582	Monument	2	patrimoine
Vinzelles	772.0	27.0	71	Bourgogne-Franche-Comté	46.2679286558	4.77751474902	71583	Monument	3	patrimoine
Virey-le-Grand	1452.0	27.0	71	Bourgogne-Franche-Comté	46.8524193794	4.86945646379	71585	Bibliothèque	1	vivant
Vitry-en-Charollais	1122.0	27.0	71	Bourgogne-Franche-Comté	46.4610227833	4.0599685169	71588	Bibliothèque	1	vivant
Vitry-sur-Loire	426.0	27.0	71	Bourgogne-Franche-Comté	46.6796114688	3.71763389584	71589	Monument	1	patrimoine
Volesvres	673.0	27.0	71	Bourgogne-Franche-Comté	46.4730942856	4.16777937135	71590	Monument	1	patrimoine
Fleurville	512.0	27.0	71	Bourgogne-Franche-Comté	46.4420568988	4.88017715275	71591	Bibliothèque	1	vivant
Fleurville	512.0	27.0	71	Bourgogne-Franche-Comté	46.4420568988	4.88017715275	71591	Monument	1	patrimoine
Aigné	1719.0	52.0	72	Pays de la Loire	48.0674422633	0.105520640211	72001	Bibliothèque	1	vivant
Aillières-Beauvoir	204.0	52.0	72	Pays de la Loire	48.3996493639	0.321252383862	72002	Monument	1	patrimoine
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Bibliothèque	1	vivant
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Cinéma	1	vivant
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Espace protégé	1	patrimoine
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Lieu archéologique	2	patrimoine
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Monument	1	patrimoine
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Musée	1	vivant
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Scène	2	vivant
Allonnes	11126.0	52.0	72	Pays de la Loire	47.9589683966	0.143770981533	72003	Théâtre	1	vivant
Amné	582.0	52.0	72	Pays de la Loire	48.0403287811	-0.0436682297545	72004	Monument	2	patrimoine
Ancinnes	961.0	52.0	72	Pays de la Loire	48.3603390007	0.173826931122	72005	Bibliothèque	1	vivant
Ancinnes	961.0	52.0	72	Pays de la Loire	48.3603390007	0.173826931122	72005	Monument	1	patrimoine
Ardenay-sur-Mérize	512.0	52.0	72	Pays de la Loire	47.9936344647	0.428021491681	72007	Bibliothèque	1	vivant
Ardenay-sur-Mérize	512.0	52.0	72	Pays de la Loire	47.9936344647	0.428021491681	72007	Monument	1	patrimoine
Arnage	5605.0	52.0	72	Pays de la Loire	47.9292220095	0.191344248929	72008	Bibliothèque	1	vivant
Arthezé	363.0	52.0	72	Pays de la Loire	47.7894345539	-0.110707859557	72009	Monument	1	patrimoine
Asnières-sur-Vègre	368.0	52.0	72	Pays de la Loire	47.886353314	-0.226358103893	72010	Espace protégé	1	patrimoine
Asnières-sur-Vègre	368.0	52.0	72	Pays de la Loire	47.886353314	-0.226358103893	72010	Monument	5	patrimoine
Assé-le-Boisne	919.0	52.0	72	Pays de la Loire	48.3216528559	-0.00324343366865	72011	Bibliothèque	1	vivant
Assé-le-Boisne	919.0	52.0	72	Pays de la Loire	48.3216528559	-0.00324343366865	72011	Espace protégé	1	patrimoine
Assé-le-Boisne	919.0	52.0	72	Pays de la Loire	48.3216528559	-0.00324343366865	72011	Monument	1	patrimoine
Aubigné-Racan	2134.0	52.0	72	Pays de la Loire	47.6839620406	0.250420617503	72013	Bibliothèque	2	vivant
Aubigné-Racan	2134.0	52.0	72	Pays de la Loire	47.6839620406	0.250420617503	72013	Lieu archéologique	1	patrimoine
Aubigné-Racan	2134.0	52.0	72	Pays de la Loire	47.6839620406	0.250420617503	72013	Monument	3	patrimoine
Auvers-le-Hamon	1492.0	52.0	72	Pays de la Loire	47.903917058	-0.345078374369	72016	Monument	4	patrimoine
Avesnes-en-Saosnois	84.0	52.0	72	Pays de la Loire	48.2660508765	0.358662177926	72018	Monument	1	patrimoine
Avessé	357.0	52.0	72	Pays de la Loire	47.9573422992	-0.267295988986	72019	Monument	1	patrimoine
Avezé	708.0	52.0	72	Pays de la Loire	48.2343214233	0.672495766191	72020	Monument	2	patrimoine
Avezé	708.0	52.0	72	Pays de la Loire	48.2343214233	0.672495766191	72020	Théâtre	1	vivant
Avoise	578.0	52.0	72	Pays de la Loire	47.8599093742	-0.193085392687	72021	Monument	3	patrimoine
Le Bailleul	1242.0	52.0	72	Pays de la Loire	47.7724310115	-0.179561724396	72022	Bibliothèque	1	vivant
Le Bailleul	1242.0	52.0	72	Pays de la Loire	47.7724310115	-0.179561724396	72022	Monument	1	patrimoine
Ballon-Saint Mars	2295.0	52.0	72	Pays de la Loire	48.1716510339	0.226519968503	72023	Bibliothèque	1	vivant
Ballon-Saint Mars	2295.0	52.0	72	Pays de la Loire	48.1716510339	0.226519968503	72023	Monument	2	patrimoine
Ballon-Saint Mars	2295.0	52.0	72	Pays de la Loire	48.1716510339	0.226519968503	72023	Parc et jardin	1	patrimoine
La Bazoge	3779.0	52.0	72	Pays de la Loire	48.1027362098	0.14422733228	72024	Bibliothèque	1	vivant
Bazouges Cré sur Loir	1998.0	52.0	72	Pays de la Loire	47.6856990287	-0.172011886332	72025	Monument	3	patrimoine
Bazouges Cré sur Loir	1998.0	52.0	72	Pays de la Loire	47.6856990287	-0.172011886332	72025	Théâtre	2	vivant
Beaufay	1529.0	52.0	72	Pays de la Loire	48.1423466194	0.342290713803	72026	Bibliothèque	1	vivant
Beaumont-sur-Dême	332.0	52.0	72	Pays de la Loire	47.6873211629	0.579539611616	72027	Bibliothèque	1	vivant
Beaumont-sur-Dême	332.0	52.0	72	Pays de la Loire	47.6873211629	0.579539611616	72027	Monument	1	patrimoine
Beaumont-sur-Dême	332.0	52.0	72	Pays de la Loire	47.6873211629	0.579539611616	72027	Parc et jardin	1	patrimoine
Beaumont-Pied-de-Bœuf	485.0	52.0	72	Pays de la Loire	47.7574486606	0.38353114802	72028	Bibliothèque	1	vivant
Beaumont-Pied-de-Bœuf	485.0	52.0	72	Pays de la Loire	47.7574486606	0.38353114802	72028	Monument	4	patrimoine
Beaumont-sur-Sarthe	2002.0	52.0	72	Pays de la Loire	48.2246887958	0.112408293978	72029	Bibliothèque	1	vivant
Beaumont-sur-Sarthe	2002.0	52.0	72	Pays de la Loire	48.2246887958	0.112408293978	72029	Monument	3	patrimoine
Bessé-sur-Braye	2092.0	52.0	72	Pays de la Loire	47.824274366	0.722121663384	72035	Bibliothèque	1	vivant
Bessé-sur-Braye	2092.0	52.0	72	Pays de la Loire	47.824274366	0.722121663384	72035	Monument	1	patrimoine
Boëssé-le-Sec	543.0	52.0	72	Pays de la Loire	48.1352696727	0.558033201406	72038	Bibliothèque	1	vivant
Bonnétable	3792.0	52.0	72	Pays de la Loire	48.18474164	0.452449305895	72039	Bibliothèque	1	vivant
Bonnétable	3792.0	52.0	72	Pays de la Loire	48.18474164	0.452449305895	72039	Monument	2	patrimoine
La Bosse	148.0	52.0	72	Pays de la Loire	48.1635194155	0.546593401051	72040	Monument	1	patrimoine
Bouër	355.0	52.0	72	Pays de la Loire	48.0763794687	0.633804754102	72041	Monument	1	patrimoine
Bouloire	2146.0	52.0	72	Pays de la Loire	47.9677979192	0.550965416522	72042	Bibliothèque	1	vivant
Bouloire	2146.0	52.0	72	Pays de la Loire	47.9677979192	0.550965416522	72042	Monument	1	patrimoine
Bouloire	2146.0	52.0	72	Pays de la Loire	47.9677979192	0.550965416522	72042	Théâtre	1	vivant
Bourg-le-Roi	338.0	52.0	72	Pays de la Loire	48.3460739531	0.132093521683	72043	Monument	1	patrimoine
Bousse	437.0	52.0	72	Pays de la Loire	47.7609072838	-0.0629491331709	72044	Bibliothèque	1	vivant
Brains-sur-Gée	815.0	52.0	72	Pays de la Loire	48.0097032221	-0.0269752604251	72045	Bibliothèque	1	vivant
Le Breil-sur-Mérize	1587.0	52.0	72	Pays de la Loire	47.9957779709	0.499488585442	72046	Bibliothèque	1	vivant
Le Breil-sur-Mérize	1587.0	52.0	72	Pays de la Loire	47.9957779709	0.499488585442	72046	Monument	1	patrimoine
Brette-les-Pins	2263.0	52.0	72	Pays de la Loire	47.9107877747	0.326771387948	72047	Bibliothèque	1	vivant
Briosne-lès-Sables	519.0	52.0	72	Pays de la Loire	48.1746234769	0.392861782624	72048	Monument	1	patrimoine
La Bruère-sur-Loir	251.0	52.0	72	Pays de la Loire	47.6511451225	0.356792900521	72049	Bibliothèque	1	vivant
La Bruère-sur-Loir	251.0	52.0	72	Pays de la Loire	47.6511451225	0.356792900521	72049	Monument	1	patrimoine
Brûlon	1558.0	52.0	72	Pays de la Loire	47.9808104506	-0.230196324503	72050	Monument	1	patrimoine
Cérans-Foulletourte	3424.0	52.0	72	Pays de la Loire	47.8339032596	0.0696644872215	72051	Bibliothèque	1	vivant
Chahaignes	678.0	52.0	72	Pays de la Loire	47.752016178	0.513758960916	72052	Bibliothèque	1	vivant
Chahaignes	678.0	52.0	72	Pays de la Loire	47.752016178	0.513758960916	72052	Monument	5	patrimoine
Challes	1202.0	52.0	72	Pays de la Loire	47.9342773547	0.428982036509	72053	Bibliothèque	1	vivant
Challes	1202.0	52.0	72	Pays de la Loire	47.9342773547	0.428982036509	72053	Monument	1	patrimoine
Champagné	3748.0	52.0	72	Pays de la Loire	48.0162619913	0.333986746648	72054	Bibliothèque	1	vivant
Champfleur	1346.0	52.0	72	Pays de la Loire	48.3844669298	0.125303372626	72056	Bibliothèque	1	vivant
Changé	6854.0	52.0	72	Pays de la Loire	47.9784374731	0.297080685865	72058	Bibliothèque	1	vivant
Changé	6854.0	52.0	72	Pays de la Loire	47.9784374731	0.297080685865	72058	Monument	1	patrimoine
Chantenay-Villedieu	838.0	52.0	72	Pays de la Loire	47.9198250308	-0.154140183084	72059	Bibliothèque	1	vivant
Chantenay-Villedieu	838.0	52.0	72	Pays de la Loire	47.9198250308	-0.154140183084	72059	Monument	1	patrimoine
La Chapelle-d'Aligné	1739.0	52.0	72	Pays de la Loire	47.7357624962	-0.239313102989	72061	Monument	2	patrimoine
La Chapelle-du-Bois	822.0	52.0	72	Pays de la Loire	48.2270021313	0.583491271516	72062	Bibliothèque	1	vivant
La Chapelle-du-Bois	822.0	52.0	72	Pays de la Loire	48.2270021313	0.583491271516	72062	Monument	1	patrimoine
La Chapelle-Huon	530.0	52.0	72	Pays de la Loire	47.8558757031	0.718983213265	72064	Monument	1	patrimoine
La Chapelle-Saint-Aubin	2335.0	52.0	72	Pays de la Loire	48.0357837611	0.156697987071	72065	Bibliothèque	1	vivant
La Chapelle-Saint-Fray	427.0	52.0	72	Pays de la Loire	48.1087340469	0.0912246143378	72066	Bibliothèque	1	vivant
La Chapelle-Saint-Rémy	1002.0	52.0	72	Pays de la Loire	48.1038981246	0.465068388198	72067	Bibliothèque	1	vivant
La Chartre-sur-le-Loir	1391.0	52.0	72	Pays de la Loire	47.7303686417	0.582042206339	72068	Monument	1	patrimoine
Montval-sur-Loir	6010.0	52.0	72	Pays de la Loire	47.702207042	0.430642762781	72071	Bibliothèque	2	vivant
Montval-sur-Loir	6010.0	52.0	72	Pays de la Loire	47.702207042	0.430642762781	72071	Cinéma	1	vivant
Montval-sur-Loir	6010.0	52.0	72	Pays de la Loire	47.702207042	0.430642762781	72071	Monument	7	patrimoine
Montval-sur-Loir	6010.0	52.0	72	Pays de la Loire	47.702207042	0.430642762781	72071	Musée	1	vivant
Château-l'Hermitage	259.0	52.0	72	Pays de la Loire	47.8022785256	0.199179125064	72072	Monument	1	patrimoine
Chemiré-en-Charnie	221.0	52.0	72	Pays de la Loire	48.0532260742	-0.202932424744	72074	Monument	1	patrimoine
Chemiré-le-Gaudin	1021.0	52.0	72	Pays de la Loire	47.9287039115	-0.0124343418856	72075	Monument	4	patrimoine
Chenu	431.0	52.0	72	Pays de la Loire	47.6037065733	0.355437020509	72077	Monument	3	patrimoine
Cherré-Au	2801.0	52.0	72	Pays de la Loire	48.1549219183	0.657321436354	72080	Monument	3	patrimoine
Chevillé	374.0	52.0	72	Pays de la Loire	47.9421921001	-0.218013743743	72083	Monument	2	patrimoine
Clermont-Créans	1308.0	52.0	72	Pays de la Loire	47.732640164	-0.0240763113793	72084	Monument	1	patrimoine
Conlie	1869.0	52.0	72	Pays de la Loire	48.1222946721	-0.0126744450375	72089	Bibliothèque	1	vivant
Conlie	1869.0	52.0	72	Pays de la Loire	48.1222946721	-0.0126744450375	72089	Monument	1	patrimoine
Connerré	2942.0	52.0	72	Pays de la Loire	48.0507447506	0.467977281249	72090	Bibliothèque	1	vivant
Connerré	2942.0	52.0	72	Pays de la Loire	48.0507447506	0.467977281249	72090	Monument	1	patrimoine
Connerré	2942.0	52.0	72	Pays de la Loire	48.0507447506	0.467977281249	72090	Musée	1	vivant
Contilly	138.0	52.0	72	Pays de la Loire	48.413032549	0.35872391286	72091	Monument	1	patrimoine
Cormes	910.0	52.0	72	Pays de la Loire	48.1679248052	0.708991713095	72093	Monument	1	patrimoine
Coudrecieux	643.0	52.0	72	Pays de la Loire	47.9853818366	0.625962425017	72094	Bibliothèque	1	vivant
Coudrecieux	643.0	52.0	72	Pays de la Loire	47.9853818366	0.625962425017	72094	Monument	2	patrimoine
Coulaines	8120.0	52.0	72	Pays de la Loire	48.0332041252	0.211301706062	72095	Monument	1	patrimoine
Coulaines	8120.0	52.0	72	Pays de la Loire	48.0332041252	0.211301706062	72095	Théâtre	1	vivant
Coulans-sur-Gée	1708.0	52.0	72	Pays de la Loire	48.0220764526	0.0172606870942	72096	Monument	1	patrimoine
Coulongé	525.0	52.0	72	Pays de la Loire	47.6923999815	0.194526929998	72098	Bibliothèque	1	vivant
Coulongé	525.0	52.0	72	Pays de la Loire	47.6923999815	0.194526929998	72098	Monument	1	patrimoine
Courcelles-la-Forêt	414.0	52.0	72	Pays de la Loire	47.7944370903	-0.0240623662465	72100	Monument	1	patrimoine
Courcemont	689.0	52.0	72	Pays de la Loire	48.1772980099	0.343516519755	72101	Bibliothèque	1	vivant
Courcival	90.0	52.0	72	Pays de la Loire	48.2356656614	0.391626010989	72102	Monument	1	patrimoine
Courdemanche	616.0	52.0	72	Pays de la Loire	47.8164349745	0.555120405736	72103	Monument	1	patrimoine
Courgenard	480.0	52.0	72	Pays de la Loire	48.1573993444	0.739824903678	72105	Monument	1	patrimoine
Courtillers	944.0	52.0	72	Pays de la Loire	47.8056753795	-0.315433885295	72106	Monument	1	patrimoine
Crannes-en-Champagne	350.0	52.0	72	Pays de la Loire	47.9793340977	-0.0366151411596	72107	Monument	1	patrimoine
Crannes-en-Champagne	350.0	52.0	72	Pays de la Loire	47.9793340977	-0.0366151411596	72107	Parc et jardin	1	patrimoine
Crosmières	1034.0	52.0	72	Pays de la Loire	47.7361996092	-0.154731681464	72110	Monument	2	patrimoine
Dangeul	488.0	52.0	72	Pays de la Loire	48.2490170643	0.260997204151	72112	Monument	1	patrimoine
Degré	763.0	52.0	72	Pays de la Loire	48.0528331198	0.0735665144485	72113	Bibliothèque	1	vivant
Dehault	261.0	52.0	72	Pays de la Loire	48.208236955	0.576083536745	72114	Monument	1	patrimoine
Dissay-sous-Courcillon	941.0	52.0	72	Pays de la Loire	47.6664102233	0.484524622495	72115	Bibliothèque	1	vivant
Dissay-sous-Courcillon	941.0	52.0	72	Pays de la Loire	47.6664102233	0.484524622495	72115	Monument	5	patrimoine
Dollon	1461.0	52.0	72	Pays de la Loire	48.0360309875	0.59353315613	72118	Bibliothèque	1	vivant
Domfront-en-Champagne	1074.0	52.0	72	Pays de la Loire	48.1091722798	0.0450026971482	72119	Bibliothèque	1	vivant
Domfront-en-Champagne	1074.0	52.0	72	Pays de la Loire	48.1091722798	0.0450026971482	72119	Monument	4	patrimoine
Duneau	1093.0	52.0	72	Pays de la Loire	48.0674633869	0.534877628952	72122	Monument	3	patrimoine
Écommoy	4887.0	52.0	72	Pays de la Loire	47.8249669123	0.284900847455	72124	Bibliothèque	1	vivant
