latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
43.6615217681	5.25191446931	13050	Cinéma	1	vivant
43.6615217681	5.25191446931	13050	Monument	14	patrimoine
43.6615217681	5.25191446931	13050	Musée	1	vivant
43.5760406168	5.15953601477	13051	Bibliothèque	1	vivant
43.5760406168	5.15953601477	13051	Monument	8	patrimoine
43.8230609796	4.78456570653	13052	Bibliothèque	1	vivant
43.8230609796	4.78456570653	13052	Lieu de mémoire	1	patrimoine
43.8230609796	4.78456570653	13052	Monument	2	patrimoine
43.8230609796	4.78456570653	13052	Musée	1	vivant
43.7285832667	5.18297726548	13053	Bibliothèque	1	vivant
43.7285832667	5.18297726548	13053	Monument	3	patrimoine
43.4172068362	5.21221904548	13054	Bibliothèque	1	vivant
43.4172068362	5.21221904548	13054	Cinéma	1	vivant
43.4172068362	5.21221904548	13054	Conservatoire	1	vivant
43.4172068362	5.21221904548	13054	Monument	6	patrimoine
43.4172068362	5.21221904548	13054	Service d'archives	1	patrimoine
		13055	Bibliothèque	12	vivant
		13055	Centre d'art	2	vivant
		13055	Centre de création artistique	4	vivant
		13055	Centre de création musicale	1	vivant
		13055	Cinéma	14	vivant
		13055	Conservatoire	1	vivant
		13055	Espace protégé	2	patrimoine
		13055	Librairie	6	vivant
		13055	Lieu archéologique	5	patrimoine
		13055	Monument	148	patrimoine
		13055	Musée	13	vivant
		13055	Parc et jardin	4	patrimoine
		13055	Scène	5	vivant
		13055	Service d'archives	4	patrimoine
		13055	Théâtre	14	vivant
		13055	Établissement d'enseignement supérieur	3	Strange
43.3798920489	5.04945402314	13056	Bibliothèque	6	vivant
43.3798920489	5.04945402314	13056	Cinéma	3	vivant
43.3798920489	5.04945402314	13056	Conservatoire	1	vivant
43.3798920489	5.04945402314	13056	Librairie	1	vivant
43.3798920489	5.04945402314	13056	Lieu archéologique	1	patrimoine
43.3798920489	5.04945402314	13056	Monument	11	patrimoine
43.3798920489	5.04945402314	13056	Musée	1	vivant
43.3798920489	5.04945402314	13056	Scène	1	vivant
43.3798920489	5.04945402314	13056	Service d'archives	1	patrimoine
43.7878902175	4.76385153358	13057	Bibliothèque	1	vivant
43.7878902175	4.76385153358	13057	Monument	2	patrimoine
43.7145004234	4.83333459578	13058	Bibliothèque	1	vivant
43.7145004234	4.83333459578	13058	Monument	5	patrimoine
43.6244876475	5.52271513103	13059	Bibliothèque	1	vivant
43.6244876475	5.52271513103	13059	Monument	2	patrimoine
43.4910522546	5.50062811927	13060	Bibliothèque	1	vivant
43.8612350805	4.65739524122	13061	Bibliothèque	1	vivant
43.4128431127	5.49899491017	13062	Bibliothèque	1	vivant
43.4128431127	5.49899491017	13062	Monument	1	patrimoine
43.5842134124	5.01384348574	13063	Bibliothèque	1	vivant
43.5842134124	5.01384348574	13063	Cinéma	1	vivant
43.5842134124	5.01384348574	13063	Monument	1	patrimoine
43.5842134124	5.01384348574	13063	Musée	1	vivant
43.5842134124	5.01384348574	13063	Service d'archives	1	patrimoine
43.8053410404	4.9488694514	13064	Bibliothèque	1	vivant
43.7008454163	4.89038486174	13065	Bibliothèque	1	vivant
43.7008454163	4.89038486174	13065	Monument	2	patrimoine
43.8584523466	4.89952194493	13066	Bibliothèque	1	vivant
43.8584523466	4.89952194493	13066	Cinéma	1	vivant
43.8584523466	4.89952194493	13066	Monument	4	patrimoine
43.779613013	5.02340520998	13067	Bibliothèque	1	vivant
43.779613013	5.02340520998	13067	Monument	7	patrimoine
43.7082242761	4.77828143607	13068	Bibliothèque	1	vivant
43.7082242761	4.77828143607	13068	Monument	2	patrimoine
43.6308385635	5.15957327275	13069	Bibliothèque	1	vivant
43.6308385635	5.15957327275	13069	Monument	6	patrimoine
43.2772079729	5.51850914394	13070	Bibliothèque	1	vivant
43.2772079729	5.51850914394	13070	Cinéma	1	vivant
43.2772079729	5.51850914394	13070	Monument	1	patrimoine
43.4026791235	5.31547094057	13071	Bibliothèque	1	vivant
43.4026791235	5.31547094057	13071	Cinéma	1	vivant
43.4026791235	5.31547094057	13071	Lieu archéologique	1	patrimoine
43.4026791235	5.31547094057	13071	Monument	2	patrimoine
43.439686405	5.62516789037	13072	Bibliothèque	1	vivant
43.439686405	5.62516789037	13072	Monument	1	patrimoine
43.3847877457	5.57131918284	13073	Bibliothèque	1	vivant
43.3847877457	5.57131918284	13073	Monument	1	patrimoine
43.6284676935	5.57695734831	13074	Bibliothèque	1	vivant
43.6284676935	5.57695734831	13074	Espace protégé	1	patrimoine
43.6284676935	5.57695734831	13074	Monument	4	patrimoine
43.3670927162	5.46488623464	13075	Bibliothèque	1	vivant
43.8181261115	5.00228183234	13076	Bibliothèque	1	vivant
43.4233518835	4.99266322339	13077	Bibliothèque	1	vivant
43.4233518835	4.99266322339	13077	Cinéma	1	vivant
43.4233518835	4.99266322339	13077	Scène	1	vivant
43.4148193741	4.80679663589	13078	Bibliothèque	1	vivant
43.4148193741	4.80679663589	13078	Centre de création artistique	1	vivant
43.4148193741	4.80679663589	13078	Cinéma	1	vivant
43.4148193741	4.80679663589	13078	Monument	2	patrimoine
43.4148193741	4.80679663589	13078	Théâtre	1	vivant
43.5186378192	5.67758737833	13079	Bibliothèque	1	vivant
43.5186378192	5.67758737833	13079	Musée	1	vivant
43.6518285649	5.43958389565	13080	Bibliothèque	1	vivant
43.6518285649	5.43958389565	13080	Monument	2	patrimoine
43.4971347324	5.23106220021	13081	Bibliothèque	1	vivant
43.6648781836	5.35218247017	13082	Bibliothèque	1	vivant
43.6648781836	5.35218247017	13082	Espace protégé	1	patrimoine
43.6648781836	5.35218247017	13082	Monument	5	patrimoine
43.9000833173	4.79857977479	13083	Bibliothèque	1	vivant
43.7176409517	5.30157633559	13084	Bibliothèque	1	vivant
43.7176409517	5.30157633559	13084	Monument	3	patrimoine
43.2510907217	5.62904634328	13085	Bibliothèque	1	vivant
43.2510907217	5.62904634328	13085	Monument	1	patrimoine
43.3437864693	5.59772643152	13086	Bibliothèque	1	vivant
43.3437864693	5.59772643152	13086	Monument	1	patrimoine
43.4841496165	5.62380799416	13087	Bibliothèque	1	vivant
43.3653374562	5.25292240431	13088	Bibliothèque	1	vivant
43.3653374562	5.25292240431	13088	Monument	2	patrimoine
43.8307575371	4.95027358923	13089	Bibliothèque	1	vivant
43.8307575371	4.95027358923	13089	Monument	2	patrimoine
43.517185261	5.59403460953	13090	Monument	1	patrimoine
43.6136286667	5.30698257258	13091	Bibliothèque	1	vivant
43.6136286667	5.30698257258	13091	Musée	1	vivant
43.5436905217	5.07329988936	13092	Bibliothèque	1	vivant
43.5436905217	5.07329988936	13092	Lieu archéologique	1	patrimoine
43.5436905217	5.07329988936	13092	Monument	4	patrimoine
43.5436905217	5.07329988936	13092	Musée	1	vivant
43.5436905217	5.07329988936	13092	Service d'archives	1	patrimoine
43.6923695558	5.38958912604	13093	Bibliothèque	1	vivant
43.6923695558	5.38958912604	13093	Lieu archéologique	1	patrimoine
43.6923695558	5.38958912604	13093	Monument	1	patrimoine
43.7849429124	4.73566400662	13094	Bibliothèque	1	vivant
43.7849429124	4.73566400662	13094	Monument	3	patrimoine
43.5561849254	5.52206993794	13095	Bibliothèque	1	vivant
43.5561849254	5.52206993794	13095	Monument	1	patrimoine
43.50398297	4.46396357194	13096	Bibliothèque	1	vivant
43.50398297	4.46396357194	13096	Cinéma	1	vivant
43.50398297	4.46396357194	13096	Monument	4	patrimoine
43.50398297	4.46396357194	13096	Musée	1	vivant
43.6119214615	4.85701475567	13097	Bibliothèque	1	vivant
43.6119214615	4.85701475567	13097	Cinéma	1	vivant
43.6119214615	4.85701475567	13097	Conservatoire	1	vivant
43.6119214615	4.85701475567	13097	Service d'archives	1	patrimoine
43.6119214615	4.85701475567	13097	Théâtre	1	vivant
43.4554029916	5.01494725455	13098	Bibliothèque	1	vivant
43.4554029916	5.01494725455	13098	Lieu archéologique	1	patrimoine
43.4554029916	5.01494725455	13098	Monument	6	patrimoine
43.6854814023	5.75372558845	13099	Bibliothèque	1	vivant
43.6854814023	5.75372558845	13099	Cinéma	1	vivant
43.6854814023	5.75372558845	13099	Monument	1	patrimoine
43.7834249015	4.85366665286	13100	Bibliothèque	2	vivant
43.7834249015	4.85366665286	13100	Cinéma	1	vivant
43.7834249015	4.85366665286	13100	Espace protégé	1	patrimoine
43.7834249015	4.85366665286	13100	Lieu archéologique	4	patrimoine
43.7834249015	4.85366665286	13100	Monument	21	patrimoine
43.7834249015	4.85366665286	13100	Musée	2	vivant
43.7834249015	4.85366665286	13100	Service d'archives	2	patrimoine
43.4057248147	5.53101491431	13101	Bibliothèque	1	vivant
43.4142378837	5.25398700813	13102	Bibliothèque	1	vivant
43.6462885238	5.06814649576	13103	Bibliothèque	2	vivant
43.6462885238	5.06814649576	13103	Cinéma	3	vivant
43.6462885238	5.06814649576	13103	Librairie	1	vivant
43.6462885238	5.06814649576	13103	Lieu de mémoire	1	patrimoine
43.6462885238	5.06814649576	13103	Monument	10	patrimoine
43.6462885238	5.06814649576	13103	Musée	2	vivant
43.6462885238	5.06814649576	13103	Service d'archives	1	patrimoine
43.6462885238	5.06814649576	13103	Théâtre	1	vivant
43.3456690305	5.11765506999	13104	Bibliothèque	1	vivant
43.3456690305	5.11765506999	13104	Monument	1	patrimoine
43.7446066018	5.08687884411	13105	Bibliothèque	1	vivant
43.7446066018	5.08687884411	13105	Monument	1	patrimoine
43.3934944571	5.3808040555	13106	Bibliothèque	1	vivant
43.3934944571	5.3808040555	13106	Monument	1	patrimoine
43.411551859	5.43796924424	13107	Bibliothèque	1	vivant
43.7939885332	4.68614849204	13108	Bibliothèque	1	vivant
43.7939885332	4.68614849204	13108	Cinéma	1	vivant
43.7939885332	4.68614849204	13108	Espace protégé	1	patrimoine
43.7939885332	4.68614849204	13108	Librairie	1	vivant
43.7939885332	4.68614849204	13108	Monument	31	patrimoine
43.7939885332	4.68614849204	13108	Service d'archives	1	patrimoine
43.5196914136	5.50819253944	13109	Bibliothèque	1	vivant
43.5196914136	5.50819253944	13109	Espace protégé	1	patrimoine
43.5196914136	5.50819253944	13109	Service d'archives	1	patrimoine
43.4378087269	5.6999524319	13110	Bibliothèque	1	vivant
43.4378087269	5.6999524319	13110	Cinéma	1	vivant
43.4378087269	5.6999524319	13110	Monument	3	patrimoine
43.559011599	5.61324103718	13111	Espace protégé	1	patrimoine
43.559011599	5.61324103718	13111	Monument	2	patrimoine
43.5239854581	5.24996424883	13112	Bibliothèque	1	vivant
43.5239854581	5.24996424883	13112	Lieu archéologique	1	patrimoine
43.5239854581	5.24996424883	13112	Monument	1	patrimoine
43.5239854581	5.24996424883	13112	Service d'archives	1	patrimoine
43.5239854581	5.24996424883	13112	Théâtre	1	vivant
43.5928673895	5.49138381609	13113	Bibliothèque	1	vivant
43.5928673895	5.49138381609	13113	Monument	1	patrimoine
43.5422528534	5.30622321985	13114	Bibliothèque	1	vivant
43.5422528534	5.30622321985	13114	Monument	3	patrimoine
43.6841394366	5.18825526479	13115	Bibliothèque	1	vivant
43.6841394366	5.18825526479	13115	Monument	2	patrimoine
43.8386551607	4.9188995104	13116	Bibliothèque	1	vivant
43.8386551607	4.9188995104	13116	Monument	1	patrimoine
43.4497831674	5.26357787665	13117	Bibliothèque	2	vivant
43.4497831674	5.26357787665	13117	Cinéma	2	vivant
43.4497831674	5.26357787665	13117	Monument	4	patrimoine
43.4497831674	5.26357787665	13117	Service d'archives	1	patrimoine
43.5600515363	5.25422160677	13118	Bibliothèque	1	vivant
43.2584851646	5.56581431221	13119	Bibliothèque	1	vivant
43.2584851646	5.56581431221	13119	Cinéma	1	vivant
49.3942506112	0.286767648584	14001	Monument	1	patrimoine
49.0953124219	-0.145440484479	14005	Monument	3	patrimoine
49.2501431721	-0.241578864111	14009	Bibliothèque	1	vivant
49.1129887811	-0.690829418472	14011	Bibliothèque	1	vivant
49.1129887811	-0.690829418472	14011	Monument	2	patrimoine
49.2653517186	-0.396935454008	14014	Monument	2	patrimoine
49.25086166	-0.398796097225	14015	Bibliothèque	1	vivant
49.25086166	-0.398796097225	14015	Monument	1	patrimoine
49.248966024	0.054049962802	14016	Monument	1	patrimoine
49.1339723471	-0.158515066328	14020	Bibliothèque	1	vivant
49.1339723471	-0.158515066328	14020	Monument	1	patrimoine
49.3357973304	-0.620617244161	14021	Bibliothèque	1	vivant
49.3357973304	-0.620617244161	14021	Monument	1	patrimoine
49.3357973304	-0.620617244161	14021	Musée	1	vivant
49.3336519158	-0.584632970661	14022	Monument	1	patrimoine
49.3600707823	-0.938258707013	14023	Monument	1	patrimoine
48.9145772293	-0.215543424215	14025	Monument	1	patrimoine
48.9145772293	-0.215543424215	14025	Théâtre	2	vivant
49.2046566574	-0.604235735984	14026	Bibliothèque	1	vivant
49.2046566574	-0.604235735984	14026	Monument	2	patrimoine
49.0144785445	-0.633929762668	14027	Bibliothèque	1	vivant
49.0144785445	-0.633929762668	14027	Cinéma	1	vivant
49.0144785445	-0.633929762668	14027	Monument	2	patrimoine
49.205811786	-0.430653066001	14030	Bibliothèque	1	vivant
49.205811786	-0.430653066001	14030	Monument	2	patrimoine
49.284118224	0.275543466655	14032	Monument	2	patrimoine
49.1974017349	0.0757798080926	14033	Monument	2	patrimoine
49.1801660324	-0.839275566606	14035	Monument	4	patrimoine
49.1686883347	-0.224327204511	14036	Monument	1	patrimoine
49.0615972046	-0.567996392999	14037	Monument	1	patrimoine
49.0142202148	-0.345317052278	14039	Monument	1	patrimoine
49.2738503472	-0.75503800867	14040	Monument	2	patrimoine
49.3913668809	0.182164681877	14041	Monument	2	patrimoine
49.1280853524	-0.481929855729	14042	Bibliothèque	1	vivant
49.1280853524	-0.481929855729	14042	Monument	2	patrimoine
48.9297518504	-0.0386142732111	14043	Monument	1	patrimoine
49.2759084631	-0.426109621277	14044	Monument	1	patrimoine
49.2260268215	-0.182663216453	14046	Bibliothèque	1	vivant
49.2260268215	-0.182663216453	14046	Monument	2	patrimoine
49.2776559195	-0.704625495378	14047	Bibliothèque	1	vivant
49.2776559195	-0.704625495378	14047	Cinéma	1	vivant
49.2776559195	-0.704625495378	14047	Espace protégé	1	patrimoine
49.2776559195	-0.704625495378	14047	Monument	31	patrimoine
49.2776559195	-0.704625495378	14047	Musée	1	vivant
49.3006069672	-0.584555830953	14049	Monument	1	patrimoine
48.8992282698	-0.0710822591803	14053	Monument	2	patrimoine
48.8967676433	-0.968365915831	14054	Monument	1	patrimoine
49.2673749732	0.110186947305	14055	Monument	1	patrimoine
49.2673749732	0.110186947305	14055	Musée	1	vivant
49.1202677758	-0.233407879923	14057	Monument	2	patrimoine
49.3390106956	0.0477938566692	14059	Monument	1	patrimoine
49.2437018681	-0.287859699989	14060	Bibliothèque	1	vivant
49.2437018681	-0.287859699989	14060	Monument	3	patrimoine
48.9311056012	-0.829700488318	14061	Bibliothèque	3	vivant
48.9311056012	-0.829700488318	14061	Monument	6	patrimoine
49.2906537032	-0.436236066881	14062	Monument	3	patrimoine
49.2737716158	-0.931449567611	14063	Monument	1	patrimoine
48.9474636631	-0.102286178069	14064	Monument	3	patrimoine
49.3194698748	-0.417743184424	14066	Bibliothèque	1	vivant
49.3194698748	-0.417743184424	14066	Espace protégé	1	patrimoine
49.3194698748	-0.417743184424	14066	Monument	3	patrimoine
49.2394857474	-0.336897222292	14068	Bibliothèque	1	vivant
49.2394857474	-0.336897222292	14068	Monument	5	patrimoine
49.1262889873	0.249746310711	14069	Bibliothèque	1	vivant
49.1262889873	0.249746310711	14069	Théâtre	2	vivant
49.1960004062	-0.042455878979	14070	Monument	3	patrimoine
49.2281536645	-0.304322423176	14076	Bibliothèque	1	vivant
49.2281536645	-0.304322423176	14076	Monument	1	patrimoine
49.2281536645	-0.304322423176	14076	Scène	1	vivant
49.246735105	0.283212958407	14077	Bibliothèque	1	vivant
49.246735105	0.283212958407	14077	Monument	3	patrimoine
49.2804374516	-0.836134690578	14078	Monument	1	patrimoine
49.322264685	0.0322391996049	14079	Cinéma	1	vivant
49.2183141516	0.0906070280253	14083	Bibliothèque	1	vivant
49.2183141516	0.0906070280253	14083	Monument	2	patrimoine
49.2730898592	0.341971829681	14085	Monument	2	patrimoine
49.3299368884	0.119217690355	14086	Monument	1	patrimoine
49.3299368884	0.119217690355	14086	Théâtre	1	vivant
48.9592439721	-0.230410534534	14088	Monument	4	patrimoine
49.1086067044	-0.522373258036	14089	Monument	2	patrimoine
49.047524459	-0.37826606912	14090	Bibliothèque	1	vivant
49.047524459	-0.37826606912	14090	Monument	1	patrimoine
49.2681454005	0.0583853935141	14091	Monument	1	patrimoine
49.2691883633	0.0233678399188	14093	Monument	1	patrimoine
49.0297158634	-0.258286160153	14097	Monument	1	patrimoine
49.2151517714	-0.51673661621	14098	Bibliothèque	3	vivant
49.2151517714	-0.51673661621	14098	Monument	7	patrimoine
49.0498397509	-0.326047063424	14100	Bibliothèque	1	vivant
49.0498397509	-0.326047063424	14100	Cinéma	1	vivant
49.0498397509	-0.326047063424	14100	Monument	3	patrimoine
49.1731671291	-0.422220210671	14101	Bibliothèque	1	vivant
49.1731671291	-0.422220210671	14101	Monument	3	patrimoine
49.2278153726	0.218766616218	14102	Bibliothèque	1	vivant
49.2278153726	0.218766616218	14102	Monument	1	patrimoine
49.2360824637	-0.221042310396	14106	Bibliothèque	1	vivant
49.2360824637	-0.221042310396	14106	Monument	1	patrimoine
49.2893189025	-0.956918427952	14107	Monument	1	patrimoine
49.2834863414	-0.125512945279	14117	Cinéma	1	vivant
49.2834863414	-0.125512945279	14117	Espace protégé	1	patrimoine
49.2834863414	-0.125512945279	14117	Monument	2	patrimoine
49.1847936737	-0.369801713036	14118	Bibliothèque	8	vivant
49.1847936737	-0.369801713036	14118	Centre d'art	1	vivant
49.1847936737	-0.369801713036	14118	Centre de création artistique	1	vivant
49.1847936737	-0.369801713036	14118	Cinéma	3	vivant
49.1847936737	-0.369801713036	14118	Conservatoire	1	vivant
49.1847936737	-0.369801713036	14118	Espace protégé	1	patrimoine
49.1847936737	-0.369801713036	14118	Librairie	5	vivant
49.1847936737	-0.369801713036	14118	Lieu archéologique	1	patrimoine
49.1847936737	-0.369801713036	14118	Lieu de mémoire	1	patrimoine
49.1847936737	-0.369801713036	14118	Monument	91	patrimoine
49.1847936737	-0.369801713036	14118	Musée	5	vivant
49.1847936737	-0.369801713036	14118	Parc et jardin	1	patrimoine
49.1847936737	-0.369801713036	14118	Scène	3	vivant
49.1847936737	-0.369801713036	14118	Service d'archives	3	patrimoine
49.1847936737	-0.369801713036	14118	Théâtre	1	vivant
49.1847936737	-0.369801713036	14118	Établissement d'enseignement supérieur	1	Strange
49.154208668	-0.260672944073	14119	Bibliothèque	1	vivant
49.154208668	-0.260672944073	14119	Monument	2	patrimoine
49.0671203242	-0.762793901462	14120	Monument	2	patrimoine
49.2341225093	-0.437898319221	14123	Bibliothèque	1	vivant
49.2341225093	-0.437898319221	14123	Monument	3	patrimoine
49.3447032998	-1.0093041857	14124	Bibliothèque	1	vivant
49.3447032998	-1.0093041857	14124	Monument	2	patrimoine
49.2314887593	-0.383466697712	14125	Monument	1	patrimoine
49.1466063945	0.0539056758479	14126	Bibliothèque	1	vivant
49.1466063945	0.0539056758479	14126	Monument	4	patrimoine
49.1466063945	0.0539056758479	14126	Parc et jardin	1	patrimoine
49.2492188135	-0.800557652048	14130	Monument	3	patrimoine
49.317093511	0.136082039095	14131	Monument	2	patrimoine
49.3308597284	-0.984893554822	14132	Monument	1	patrimoine
49.1866163191	-0.451124708669	14137	Bibliothèque	1	vivant
49.1866163191	-0.451124708669	14137	Monument	2	patrimoine
49.1953923219	-0.797563519369	14140	Monument	2	patrimoine
